study_row_id,network_node_id,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.start_radius_m,serialized_explicit,1,[0.3],1.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.start_radius_m,serialized_explicit,1,[0.3],1.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.start_radius_m,serialized_explicit,1,[0.3],1.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.301],0.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.301],0.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.301],0.1
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.path_direction,serialized_explicit,1,"[""custom""]","""approach"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.path_direction,serialized_explicit,1,"[""custom""]","""approach"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.path_direction,serialized_explicit,1,"[""custom""]","""approach"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.coordinate_mode,serialized_explicit,1,"[""cartesian""]","""polar"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.coordinate_mode,serialized_explicit,1,"[""cartesian""]","""polar"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.coordinate_mode,serialized_explicit,1,"[""cartesian""]","""polar"""
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.start_x_m,serialized_explicit,1,[0.3],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.start_x_m,serialized_explicit,1,[0.3],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.start_x_m,serialized_explicit,1,[0.3],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.start_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.start_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.start_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.start_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.start_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.start_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.end_x_m,serialized_explicit,1,[0.301],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.end_x_m,serialized_explicit,1,[0.301],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.end_x_m,serialized_explicit,1,[0.301],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.end_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.end_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.end_y_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.end_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.end_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_personal_racket,study_templates/biggio_2017_personal_racket.json,design.trajectory.end_z_m,serialized_explicit,1,[0.0],null
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_common_racket,study_templates/biggio_2017_common_racket.json,design.trajectory.path_length_m,serialized_explicit,1,[0.001],1.0
doi:10.1016/j.neuropsychologia.2017.07.018,doi:10.1016/j.neuropsychologia.2017.07.018,biggio_2017_no_racket,study_templates/biggio_2017_no_racket.json,design.trajectory.path_length_m,serialized_explicit,1,[0.001],1.0
